country,full_name,club,position,matches,goals
Бразилия,Brandi Miller,Сантос,защитник,109,0
Россия,Brenda Jackson,Краснодар,защитник,146,4
Англия,Dr. Joshua Ingram,Челси,нападающий,6,44
Россия,Kevin Guerrero,Краснодар,полузащитник,53,30
Аргентина,Crystal Sims,Ривер Плейт,нападающий,147,42
Россия,Antonio Diaz,Локомотив,полузащитник,40,13
Португалия,Lisa Parker,Спортинг,защитник,91,20
Италия,Jerry Walton,Ювентус,нападающий,44,23
Португалия,Monique Smith,Порту,вратарь,69,-33
Германия,Angela Stewart,РБ Лейпциг,вратарь,141,-21
Аргентина,Jocelyn Nguyen,Бока Хуниорс,нападающий,89,47
Португалия,Lee Horton,Порту,полузащитник,52,14
Португалия,Tonya Perez,Порту,защитник,9,3
Аргентина,Diana Moore,Ривер Плейт,защитник,120,10
Португалия,Whitney Cook,Спортинг,нападающий,119,42
Россия,Amanda Oconnor,Краснодар,полузащитник,80,29
Франция,Spencer Dennis,ПСЖ,нападающий,56,36
Германия,Cathy Flores,Боруссия Дортмунд,защитник,79,8
Италия,Nicholas Patel,Ювентус,вратарь,85,-32
Россия,Maria Reynolds,Спартак,защитник,44,6
Россия,Monique Curtis,ЦСКА,полузащитник,148,15
Португалия,Amy Greene,Порту,нападающий,17,26
Франция,Jay Ruiz MD,Олимпик Марсель,нападающий,56,29
Россия,Helen Mcdonald,ЦСКА,защитник,149,16
Аргентина,Sheila Vargas DDS,Бока Хуниорс,полузащитник,37,9
Португалия,Joanne Castillo,Порту,защитник,37,10
Россия,James Carter,Локомотив,полузащитник,36,9
Португалия,Shelly Melton,Порту,защитник,48,20
Испания,Mr. Anthony Lee,Атлетико Мадрид,вратарь,46,-4
Россия,Michael Ramirez,Зенит,нападающий,96,25
Франция,William Lewis,ПСЖ,нападающий,108,37
Нидерланды,Matthew Ayala,Аякс,полузащитник,96,25
Аргентина,Brian Adams,Бока Хуниорс,нападающий,22,30
Испания,Richard Erickson,Атлетико Мадрид,полузащитник,99,8
Россия,Gerald Smith,Краснодар,защитник,96,2
Бразилия,Kimberly Trevino,Палмейрас,полузащитник,94,28
Германия,Richard Ward,РБ Лейпциг,полузащитник,100,28
Португалия,Eugene Sutton,Порту,защитник,134,4
Аргентина,Maurice Reed,Ривер Плейт,защитник,30,2
Португалия,James Bowen,Бенфика,нападающий,52,29
Нидерланды,Laura Young,Аякс,полузащитник,123,17
Италия,Jennifer Ruiz,Милан,вратарь,57,-46
Англия,Daniel Harrison,Ливерпуль,защитник,73,12
Португалия,Mark Smith,Бенфика,защитник,43,1
Португалия,Keith Stone,Бенфика,нападающий,5,18
Аргентина,Veronica Johnson,Ривер Плейт,защитник,82,20
Испания,Michele Donovan,Барселона,нападающий,80,37
Испания,David Glenn,Реал Мадрид,защитник,72,9
Англия,Kathleen Olsen,Манчестер Юнайтед,нападающий,6,33
Португалия,Dawn Oconnell,Спортинг,защитник,66,5
Франция,Mary Oconnor,ПСЖ,полузащитник,98,9
Нидерланды,Carol Knight,ПСВ,нападающий,62,50
Нидерланды,Catherine Roberts,ПСВ,полузащитник,32,19
Испания,Curtis Maddox,Атлетико Мадрид,вратарь,148,-11
Франция,Christopher Crawford,ПСЖ,полузащитник,84,5
Италия,Joshua Garcia,Милан,защитник,21,11
Бразилия,Randy Jones,Сантос,нападающий,77,13
Аргентина,Misty Rowe,Ривер Плейт,вратарь,2,-22
Испания,Christina Gamble DDS,Реал Мадрид,защитник,117,14
Россия,April Rivera,Спартак,вратарь,140,-49
Нидерланды,Jean Taylor,Фейеноорд,нападающий,116,43
Италия,Brandon Barton,Интер,полузащитник,116,7
Аргентина,Jason Doyle,Ривер Плейт,нападающий,12,31
Франция,David Brown,ПСЖ,нападающий,102,44
Нидерланды,Jason Martinez,Аякс,защитник,125,0
Германия,Jared Bishop,Боруссия Дортмунд,вратарь,96,-47
Аргентина,Mason Lewis,Ривер Плейт,нападающий,80,38
Португалия,Shelly Chan,Порту,полузащитник,34,17
Италия,James Mckinney,Интер,полузащитник,70,20
Португалия,Michael Kaiser,Спортинг,нападающий,21,43
Россия,Holly Hampton,ЦСКА,полузащитник,120,28
Нидерланды,Joseph Hopkins,Фейеноорд,вратарь,146,-43
Германия,William Jacobs,РБ Лейпциг,нападающий,31,36
Италия,Jorge Maynard,Интер,вратарь,73,-38
Франция,Sara Ryan,Олимпик Марсель,нападающий,105,14
Англия,Sarah Johnston,Челси,нападающий,123,41
Италия,Matthew Davis,Ювентус,нападающий,147,24
Испания,Dana Harmon,Барселона,нападающий,42,35
Италия,Thomas Ramirez,Интер,защитник,110,16
Бразилия,Kristi Kelly,Фламенго,вратарь,150,-33
Россия,Emily Abbott,Спартак,защитник,115,3
Италия,Brian Smith,Милан,вратарь,131,-20
Испания,Paul Wells,Барселона,полузащитник,104,25
Португалия,Michael Bradford,Спортинг,полузащитник,69,8
Германия,Yesenia Spencer,Боруссия Дортмунд,вратарь,102,-4
Испания,Darryl Brooks,Атлетико Мадрид,нападающий,75,16
Аргентина,Susan Ramos,Ривер Плейт,полузащитник,146,19
Италия,Bryan Martinez,Интер,полузащитник,92,13
Италия,Sandra Barnes,Милан,нападающий,61,26
Испания,Hannah Todd,Барселона,полузащитник,107,17
Аргентина,John Berry,Бока Хуниорс,защитник,20,13
Испания,Steven Robinson,Барселона,защитник,129,11
Франция,Joshua Adams,Лион,нападающий,60,21
Аргентина,Jason Buck,Бока Хуниорс,защитник,36,15
Германия,Keith Hernandez,Бавария,защитник,48,8
Германия,Sandra Ramsey,Боруссия Дортмунд,нападающий,128,29
Бразилия,Richard Anthony,Фламенго,нападающий,6,38
Нидерланды,Roy Ward,ПСВ,нападающий,109,10
Германия,Karen Long,Боруссия Дортмунд,полузащитник,140,30
Аргентина,Crystal Harrison,Ривер Плейт,вратарь,71,-19
Португалия,Carrie Duran,Спортинг,защитник,12,4
Бразилия,James Love,Сантос,вратарь,101,-8
Италия,Beth Lopez,Интер,вратарь,4,-45
Испания,Melissa Carter,Атлетико Мадрид,полузащитник,57,8
Германия,Jennifer Molina,Боруссия Дортмунд,полузащитник,97,14
Франция,Natasha Wright,Олимпик Марсель,полузащитник,88,6
Англия,John Smith,Ливерпуль,полузащитник,40,8
Бразилия,Deborah West,Коринтианс,нападающий,124,27
Франция,Christopher Nelson,ПСЖ,нападающий,35,44
Бразилия,Jacob Hines,Фламенго,защитник,130,10
Россия,John Cisneros,Локомотив,полузащитник,104,13
Германия,Corey Lee,РБ Лейпциг,защитник,52,0
Германия,Richard Vance,РБ Лейпциг,защитник,29,1
Франция,Lauren Jackson,Олимпик Марсель,защитник,14,12
Россия,Matthew Roach,Локомотив,защитник,89,15
Россия,Kevin Hendrix,Спартак,вратарь,86,-13
Испания,Valerie Williams,Барселона,защитник,103,10
Италия,Tammy Jones,Милан,защитник,38,1
Аргентина,Alex Edwards,Бока Хуниорс,полузащитник,28,19
Россия,Kimberly Lewis,Спартак,полузащитник,70,5
Испания,Abigail Pitts,Реал Мадрид,вратарь,149,-11
Россия,Frances Gardner,Зенит,вратарь,62,-41
Франция,Brenda Parker,Лион,полузащитник,21,17
Германия,Heidi Baker,Бавария,нападающий,47,17
Германия,Chad Hanson,Бавария,защитник,38,12
Германия,Jamie Olson,РБ Лейпциг,нападающий,121,19
Италия,Kelly Lawrence,Ювентус,полузащитник,140,18
Англия,Jacob Martin,Ливерпуль,полузащитник,68,29
Бразилия,Shawn Baker,Коринтианс,защитник,147,4
Нидерланды,Erin Brown,ПСВ,нападающий,95,34
Франция,Lisa Bishop,ПСЖ,полузащитник,121,30
Англия,Mark Ward,Ливерпуль,нападающий,128,15
Испания,Jessica Duran,Атлетико Мадрид,полузащитник,57,25
Германия,Kimberly Johnson,Бавария,нападающий,149,44
Бразилия,David Snyder,Фламенго,защитник,101,1
Нидерланды,Mary Henry,Аякс,полузащитник,18,19
Италия,Erik Harmon,Милан,нападающий,64,33
Россия,Julia Lee,ЦСКА,защитник,71,10
Аргентина,Tonya Hernandez,Бока Хуниорс,полузащитник,88,15
Англия,Virginia Mcdowell,Ливерпуль,вратарь,50,-41
Франция,Logan Jones,Олимпик Марсель,защитник,34,9
Португалия,Megan Stewart,Спортинг,защитник,97,16
Нидерланды,Rhonda Grant,ПСВ,защитник,132,19
Нидерланды,Matthew Riggs,Аякс,защитник,137,17
Россия,Rachel Braun,Локомотив,защитник,43,2
Россия,Rebecca Decker,ЦСКА,вратарь,33,-27
Нидерланды,Ruben Wood,Фейеноорд,защитник,131,7
Германия,Victor Reed,Боруссия Дортмунд,нападающий,4,19
Аргентина,Angelica Martin,Ривер Плейт,нападающий,96,37
Аргентина,William Moody,Бока Хуниорс,защитник,118,2
Франция,Jessica Mcclain,Лион,вратарь,67,-10
Германия,Jennifer Williams,РБ Лейпциг,полузащитник,103,12
Германия,Courtney Bolton,Боруссия Дортмунд,вратарь,56,-25
Бразилия,John Jackson,Фламенго,защитник,84,3
Испания,Theresa Rose,Атлетико Мадрид,защитник,14,8
Франция,Christopher Browning,Лион,полузащитник,97,28
Испания,Deborah Lane,Барселона,защитник,133,11
Бразилия,Carly Green DDS,Сантос,защитник,76,14
Бразилия,Eric Roberson,Фламенго,защитник,133,7
Бразилия,Morgan Gardner,Сантос,полузащитник,105,30
Италия,Amanda Long,Ювентус,вратарь,53,-33
Германия,Ms. Melissa Patton,Бавария,нападающий,32,22
Аргентина,Daniel Cooper,Бока Хуниорс,вратарь,129,-22
Португалия,Edward Gomez,Бенфика,полузащитник,21,8
Италия,David Gonzales,Ювентус,вратарь,55,-15
Испания,Shelby Dean,Реал Мадрид,нападающий,63,49
Аргентина,Patrick Schultz,Бока Хуниорс,полузащитник,10,5
Бразилия,John Burnett,Коринтианс,полузащитник,44,28
Германия,Paula Myers,Боруссия Дортмунд,полузащитник,131,24
Италия,Mark Willis,Милан,полузащитник,27,24
Нидерланды,Lisa Cruz,ПСВ,нападающий,16,36
Италия,Gregory Jones,Милан,нападающий,47,38
Франция,Steve Silva,ПСЖ,защитник,29,13
Португалия,Eric Schaefer,Бенфика,полузащитник,118,10
Бразилия,Ashley Curry,Коринтианс,защитник,96,0
Германия,Brian Dean,РБ Лейпциг,защитник,140,13
Аргентина,Jerry Norman,Ривер Плейт,нападающий,61,21
Италия,Jacob Green,Ювентус,защитник,116,15
Франция,Tina Wallace,ПСЖ,нападающий,15,48
Англия,John David,Челси,полузащитник,66,6
Португалия,Ashley Cruz,Спортинг,полузащитник,127,26
Франция,Alex Hall,ПСЖ,нападающий,62,50
Аргентина,Christine Davila,Ривер Плейт,вратарь,20,-44
Франция,Katherine Fernandez,ПСЖ,защитник,74,1
Португалия,Shane Mcbride,Спортинг,нападающий,10,49
Португалия,Mr. James Thomas,Бенфика,полузащитник,138,12
Италия,John Greene,Интер,защитник,14,7
Аргентина,Ryan Larson,Ривер Плейт,нападающий,38,14
Россия,Kim Newman,Спартак,защитник,121,9
Нидерланды,Marc Shaffer,Фейеноорд,нападающий,10,19
Италия,Kristin Arias,Милан,защитник,39,11
Аргентина,Andrew Horton,Бока Хуниорс,нападающий,112,13
Германия,Joseph Harris,РБ Лейпциг,нападающий,130,13
Англия,Katie White,Челси,полузащитник,53,20
Португалия,Elizabeth Curtis,Бенфика,полузащитник,92,25
Франция,Lindsay Brown,Олимпик Марсель,нападающий,122,44
Франция,Kimberly Stanley,ПСЖ,нападающий,78,20
Англия,Derrick Peterson,Манчестер Юнайтед,нападающий,130,35
Нидерланды,Jacob Davis,Фейеноорд,защитник,11,14
Испания,Sara Turner,Барселона,полузащитник,46,26
Испания,Cory Chase,Атлетико Мадрид,полузащитник,98,7
Аргентина,Kathleen Tran,Ривер Плейт,полузащитник,3,9
Россия,Catherine Oconnor,Краснодар,полузащитник,9,28
Россия,Christopher Hanson,Краснодар,вратарь,120,-23
Россия,Pamela Griffith,Локомотив,нападающий,43,31
Англия,Darius Nichols,Челси,нападающий,37,14
Англия,Nancy West,Ливерпуль,защитник,64,13
Бразилия,Austin Hudson,Фламенго,полузащитник,97,29
Германия,Daniel Davis,Боруссия Дортмунд,нападающий,129,28
Бразилия,Nicholas Sharp,Коринтианс,защитник,86,13
Португалия,Stephanie Johnson,Порту,защитник,40,2
Франция,Peter Martinez,ПСЖ,полузащитник,126,15
Германия,Lisa Ellis,Бавария,защитник,149,1
Англия,Melanie Mckinney,Челси,защитник,132,20
Англия,Shawn Castillo,Челси,защитник,130,0
Португалия,Brendan Schwartz,Порту,нападающий,117,11
Италия,Paul Price,Ювентус,защитник,100,13
Россия,Tammy King,Краснодар,защитник,6,14
Франция,Lindsay Hutchinson,ПСЖ,нападающий,90,46
Англия,Laura Edwards,Манчестер Юнайтед,нападающий,100,25
Нидерланды,Mary Phillips,Аякс,защитник,104,0
Португалия,Melissa Woodward,Спортинг,защитник,44,1
Испания,Gina Brooks,Атлетико Мадрид,защитник,59,0
Германия,Christian Lambert,Бавария,защитник,47,11
Аргентина,Julia Christensen,Ривер Плейт,нападающий,144,22
Англия,Logan Barron,Ливерпуль,защитник,94,13
Россия,John Dunn,Локомотив,защитник,18,6
Португалия,Heather Myers,Спортинг,полузащитник,29,14
Нидерланды,Mary Hamilton,Фейеноорд,защитник,93,12
Бразилия,Devon Williams,Палмейрас,защитник,70,5
Нидерланды,Kimberly Martinez,ПСВ,защитник,52,9
Португалия,Linda Wiggins,Бенфика,нападающий,80,38
Англия,Daniel Jimenez,Ливерпуль,нападающий,61,36
Италия,Kristine Smith,Ювентус,защитник,46,18
Испания,Mr. Andrew Barker,Реал Мадрид,полузащитник,134,6
Франция,Andres Mcgrath,ПСЖ,защитник,45,19
Италия,Margaret Garcia,Интер,нападающий,52,49
Германия,Sharon Barr,РБ Лейпциг,полузащитник,102,20
Аргентина,Alexander Decker,Ривер Плейт,нападающий,11,46
Германия,John Hernandez,Боруссия Дортмунд,защитник,80,4
Бразилия,Sandy Cruz,Сантос,полузащитник,57,16
Бразилия,Mr. Gabriel Scott,Сантос,вратарь,51,-20
Англия,Dalton Gonzalez,Манчестер Юнайтед,полузащитник,47,15
Португалия,Amy Garza,Бенфика,защитник,128,20
Англия,Julie Castillo,Манчестер Юнайтед,нападающий,131,15
Испания,Emily Clarke,Реал Мадрид,нападающий,28,11
Португалия,Brian Kirk,Бенфика,защитник,141,17
Аргентина,Corey Woods,Бока Хуниорс,нападающий,14,17
Англия,David Baldwin,Челси,полузащитник,45,25
Испания,Janet Jenkins,Атлетико Мадрид,нападающий,58,32
Франция,Stephen Hughes,Олимпик Марсель,полузащитник,96,19
Нидерланды,Laura Sanchez,Аякс,вратарь,94,-35
Англия,Christopher Pham,Челси,защитник,6,19
Бразилия,Lisa Gonzales,Фламенго,нападающий,54,46
Аргентина,Tim Hoover,Ривер Плейт,защитник,34,15
Португалия,Charles Avery,Порту,вратарь,84,-9
Германия,Linda Garrett,Боруссия Дортмунд,нападающий,67,43
Испания,Andrew Silva,Атлетико Мадрид,защитник,69,1
Бразилия,Ricardo Warner,Сантос,полузащитник,145,13
Нидерланды,Larry Martinez,Аякс,защитник,139,16
Нидерланды,Kevin Wright,Аякс,полузащитник,117,23
Нидерланды,Andrea Hamilton,Фейеноорд,полузащитник,133,22
Нидерланды,Craig Galvan,Аякс,защитник,95,19
Бразилия,Amber Hernandez,Фламенго,защитник,43,6
Франция,Hannah Rodriguez,Лион,защитник,44,14
Нидерланды,Joshua Owen DVM,Аякс,вратарь,117,-38
Португалия,Katie Soto,Порту,нападающий,81,33
Аргентина,Angel Williams,Ривер Плейт,нападающий,148,37
Германия,Stephen Carter,Боруссия Дортмунд,вратарь,36,-40
Италия,Trevor Lin,Ювентус,полузащитник,38,21
Германия,Michael Wilson,Боруссия Дортмунд,полузащитник,133,16
Бразилия,Johnny Rich,Фламенго,полузащитник,91,12
Аргентина,Andrew Ashley,Ривер Плейт,полузащитник,136,18
Германия,Andrea Wagner,Бавария,нападающий,149,23
Италия,Jennifer Perkins,Интер,полузащитник,61,24
Португалия,Dustin Calderon,Порту,защитник,35,20
Испания,Elizabeth Brady,Реал Мадрид,полузащитник,63,8
Германия,George Henry,Бавария,нападающий,66,24
Италия,Paul Nguyen,Милан,защитник,65,7
Испания,Miranda Mcmillan,Реал Мадрид,защитник,68,18
Англия,Randall Soto,Челси,вратарь,34,-38
Аргентина,Lacey Gutierrez,Ривер Плейт,полузащитник,139,10
Россия,Dr. Taylor Peters,Краснодар,полузащитник,139,17
Испания,Collin Mendoza,Реал Мадрид,нападающий,122,17
Португалия,Edward Dickerson,Спортинг,полузащитник,35,11
Италия,Laurie Everett,Интер,полузащитник,143,14
Италия,Andrea Hansen,Интер,полузащитник,87,12
Италия,Matthew Lewis,Ювентус,защитник,80,17
Франция,Angela Branch,Лион,полузащитник,106,9
Аргентина,Heather Clarke,Ривер Плейт,защитник,14,2
Аргентина,Ariana Wiley,Бока Хуниорс,нападающий,21,14
Португалия,Julie Fernandez,Спортинг,защитник,41,20
Италия,Eric Howe,Ювентус,полузащитник,108,29
Германия,John Sanders,РБ Лейпциг,защитник,149,13
Аргентина,Denise Atkinson,Бока Хуниорс,защитник,17,6
Англия,Larry Sloan,Ливерпуль,полузащитник,53,24
Нидерланды,Alexander Rhodes,Фейеноорд,нападающий,64,43
Италия,Daniel Moreno,Ювентус,защитник,19,13
Испания,Larry King,Барселона,защитник,123,3
Испания,Michele Clark,Атлетико Мадрид,нападающий,75,20
Франция,Joyce Jackson,ПСЖ,полузащитник,113,21
Нидерланды,April Schmidt,Аякс,полузащитник,80,12
Португалия,Pamela Mitchell MD,Бенфика,полузащитник,142,30
Италия,Elizabeth Sheppard,Ювентус,нападающий,92,17
Россия,Barbara Lin,ЦСКА,нападающий,78,19
Аргентина,Erin Caldwell,Ривер Плейт,нападающий,8,15
Нидерланды,Heather Fields,ПСВ,защитник,44,6
Нидерланды,Megan Khan,Фейеноорд,полузащитник,101,20
Нидерланды,Melissa Moore PhD,Фейеноорд,защитник,116,14
Италия,Maria Fisher,Милан,защитник,13,13
Бразилия,Robert Wallace,Палмейрас,вратарь,59,-31
Аргентина,Jill Alvarado,Бока Хуниорс,нападающий,34,15
Россия,Debra Hubbard,Локомотив,защитник,59,1
Аргентина,Daniel Thompson,Ривер Плейт,нападающий,61,43
Испания,Andrew Luna,Реал Мадрид,полузащитник,78,17
Португалия,Roger Christensen,Порту,нападающий,17,25
Аргентина,Gabriela Jones,Ривер Плейт,полузащитник,38,9
Португалия,Allison Ruiz,Бенфика,полузащитник,87,21
Россия,Sabrina Nelson,ЦСКА,нападающий,81,23
Россия,Angela Ramirez,Локомотив,полузащитник,85,28
Аргентина,Jose Murphy,Ривер Плейт,нападающий,63,45
Португалия,Alicia Brock,Спортинг,нападающий,67,26
Португалия,Brandon Gilmore,Порту,нападающий,103,23
Германия,Nancy Lara,Боруссия Дортмунд,полузащитник,6,29
Франция,Brenda Bell,ПСЖ,вратарь,142,-8
Испания,Jennifer Reynolds,Атлетико Мадрид,вратарь,68,-1
Россия,Jennifer Phillips,Спартак,защитник,82,0
Россия,Amanda Hull,Краснодар,нападающий,5,35
Италия,Jamie Garcia,Милан,защитник,105,16
Италия,Christopher Castro,Интер,защитник,85,17
Германия,James Macdonald,Бавария,нападающий,20,19
Аргентина,Nicholas Blanchard,Ривер Плейт,нападающий,118,10
Испания,Justin Young,Барселона,полузащитник,65,5
Германия,Emma Howell,Бавария,защитник,9,11
Испания,Dr. Terry White MD,Барселона,нападающий,33,49
Англия,Christopher Harrison,Манчестер Юнайтед,вратарь,72,-44
Аргентина,Andrew Murray,Ривер Плейт,нападающий,8,39
Нидерланды,Daniel Ruiz,Фейеноорд,полузащитник,79,9
Аргентина,Carmen Warren,Бока Хуниорс,нападающий,59,45
Россия,Todd Oneal,Краснодар,защитник,138,19
Бразилия,Melvin Moran,Палмейрас,вратарь,150,-45
Франция,Julie Bryant,ПСЖ,защитник,98,20
Бразилия,Patrick Henry,Фламенго,нападающий,68,27
Россия,Mark Pham,Спартак,нападающий,122,41
Англия,Ashley Stone,Челси,нападающий,81,13
Россия,Stephanie King,Зенит,полузащитник,47,30
Бразилия,Monica Davis,Коринтианс,защитник,60,7
Германия,Kathleen Bernard,Бавария,полузащитник,57,8
Россия,Mariah Marshall,Локомотив,защитник,86,0
Франция,Paula Smith,ПСЖ,полузащитник,88,23
Германия,Michael Howard,Бавария,нападающий,11,36
Италия,Laurie Ray,Ювентус,полузащитник,32,29
Германия,Mr. Jason Rowe Jr.,Боруссия Дортмунд,защитник,125,17
Франция,Robert Gonzales,Лион,нападающий,68,38
Англия,Anthony Clark,Челси,защитник,13,16
Россия,Nichole Wagner,Спартак,полузащитник,116,9
Италия,Angela Dalton,Ювентус,нападающий,51,28
Аргентина,Janet Williams,Ривер Плейт,полузащитник,147,20
Испания,Jocelyn Warner,Барселона,защитник,57,17
Португалия,Julie Smith,Порту,защитник,10,3
Нидерланды,Erica Williams,Аякс,вратарь,68,-23
Аргентина,Janet Gray,Бока Хуниорс,полузащитник,91,29
Бразилия,John Myers,Коринтианс,полузащитник,6,15
Россия,Jennifer Mcmahon,Краснодар,защитник,120,18
Англия,Heather Kane,Ливерпуль,защитник,127,13
Бразилия,Adam Castillo,Коринтианс,нападающий,56,32
Бразилия,Diana Berry,Коринтианс,нападающий,58,35
Англия,Cory Marshall,Челси,полузащитник,150,16
Испания,Angela Smith,Барселона,вратарь,72,-19
Англия,Danny Holland,Манчестер Юнайтед,полузащитник,9,9
Англия,Dominique Walker,Ливерпуль,нападающий,91,26
Германия,Ryan Davidson,Бавария,вратарь,40,-5
Россия,John Flores,Краснодар,защитник,124,6
Нидерланды,Bonnie Nguyen,ПСВ,нападающий,70,40
Англия,Timothy Gomez,Манчестер Юнайтед,защитник,127,20
Португалия,Robert Molina,Бенфика,защитник,106,5
Германия,Juan Martinez,РБ Лейпциг,защитник,15,8
Германия,Makayla Walker,Боруссия Дортмунд,вратарь,50,-6
Италия,April Diaz,Милан,полузащитник,99,16
Португалия,Timothy Dyer,Спортинг,защитник,87,3
Бразилия,Ms. Gabrielle Johnson,Палмейрас,нападающий,35,28
Бразилия,Pamela Rojas,Палмейрас,нападающий,58,11
Франция,Susan Blair,Лион,защитник,27,2
Португалия,Seth Price,Порту,полузащитник,95,25
Бразилия,Miranda Mccann,Палмейрас,вратарь,136,-33
Франция,David Newman,Лион,защитник,67,5
Аргентина,Katie Collins,Бока Хуниорс,полузащитник,15,10
Россия,Monica Bryan,Локомотив,полузащитник,131,25
Аргентина,Natalie Graham,Ривер Плейт,нападающий,4,20
Аргентина,Deborah Obrien,Бока Хуниорс,полузащитник,108,17
Италия,Rebecca Mason,Ювентус,нападающий,51,41
Португалия,Brooke Peterson,Спортинг,защитник,120,17
Франция,Michael Weaver,Лион,вратарь,83,-3
Франция,Anthony Davenport,ПСЖ,нападающий,12,13
Германия,Veronica Elliott,Боруссия Дортмунд,полузащитник,15,7
Франция,John Medina,ПСЖ,нападающий,45,11
Россия,Jean Williams,ЦСКА,нападающий,136,20
Нидерланды,Joseph Underwood,ПСВ,вратарь,147,-24
Нидерланды,Russell Richard,Фейеноорд,нападающий,81,48
Германия,Wendy Scott,РБ Лейпциг,нападающий,91,12
Аргентина,Sherry Stewart,Ривер Плейт,нападающий,121,17
Аргентина,Jaime Hill,Бока Хуниорс,защитник,139,8
Франция,Pamela Summers,Олимпик Марсель,полузащитник,5,30
Россия,Brian Williams,Спартак,защитник,52,3
Англия,Kristen Moore,Челси,защитник,142,20
Бразилия,Claudia Perez,Палмейрас,вратарь,102,-44
Россия,Christopher Simmons,Локомотив,полузащитник,106,12
Испания,Tammy Smith,Барселона,полузащитник,79,20
Португалия,Linda Williams,Бенфика,нападающий,14,25
Англия,Shawn Johnson,Манчестер Юнайтед,защитник,147,15
Германия,Glenda Lewis,Боруссия Дортмунд,нападающий,28,29
Бразилия,Thomas Chapman,Палмейрас,нападающий,22,39
Бразилия,Alicia Mooney,Коринтианс,нападающий,122,50
Италия,Heather Becker,Интер,вратарь,82,-1
Италия,Michael Miller,Милан,полузащитник,80,16
Германия,Laura Smith,Боруссия Дортмунд,полузащитник,36,15
Аргентина,Jeremy Bowman,Бока Хуниорс,защитник,78,17
Россия,Keith Woods,Краснодар,защитник,138,10
Италия,Tiffany Quinn,Милан,полузащитник,13,29
Бразилия,John Porter,Палмейрас,вратарь,142,-35
Испания,Kristin Serrano,Реал Мадрид,защитник,53,10
Бразилия,Robert Gross,Палмейрас,нападающий,33,11
Россия,Lauren Ellis,Зенит,защитник,146,1
Франция,Valerie Chapman,ПСЖ,нападающий,34,15
Франция,Mary Anderson,Лион,нападающий,19,17
Италия,Dr. Chelsea Brown MD,Милан,вратарь,47,0
Бразилия,Megan Jennings,Фламенго,полузащитник,143,26
Нидерланды,Jessica Gomez,ПСВ,полузащитник,81,7
Россия,Matthew Nichols,Краснодар,защитник,144,9
Аргентина,Deanna Gibbs,Ривер Плейт,защитник,119,14
Бразилия,Christopher Barnes,Сантос,защитник,130,15
Италия,Zachary Hall,Милан,защитник,117,6
Нидерланды,Ian Waters,Фейеноорд,полузащитник,55,11
Германия,Blake Gross,Боруссия Дортмунд,нападающий,31,38
Нидерланды,Shannon Murphy,Аякс,защитник,131,7
Италия,Heidi Barnes,Интер,нападающий,128,36
Германия,Courtney Sullivan,РБ Лейпциг,полузащитник,116,22
Нидерланды,Micheal Simmons,ПСВ,защитник,108,12
Испания,Donna Cabrera,Атлетико Мадрид,нападающий,62,35
Бразилия,Crystal Gilbert,Сантос,полузащитник,49,10
Россия,Cynthia Mclaughlin,ЦСКА,защитник,119,7
Франция,Charles Rose,Лион,нападающий,100,11
Россия,Ronald Ryan,Зенит,защитник,14,5
Италия,Chelsea Smith,Интер,защитник,105,14
Франция,Stephen Harris,ПСЖ,нападающий,86,47
Италия,Stephanie Page,Ювентус,нападающий,141,40
Португалия,Brittney Thompson,Бенфика,нападающий,148,23
Испания,Michele Osborne,Атлетико Мадрид,защитник,85,5
Бразилия,Alexis Spencer,Палмейрас,полузащитник,61,14
Англия,Roger Frank,Ливерпуль,нападающий,143,13
Испания,Nathan Strickland,Реал Мадрид,нападающий,115,15
Нидерланды,Brianna Lucas,Аякс,нападающий,42,42
Германия,Breanna Lopez,Боруссия Дортмунд,полузащитник,96,9
Нидерланды,Crystal Day,ПСВ,полузащитник,56,18
Германия,Terry Carpenter,Бавария,защитник,62,1
Германия,Brady Jones,РБ Лейпциг,полузащитник,49,23
Аргентина,Roger Parker,Бока Хуниорс,нападающий,59,14
Португалия,Daniel Smith,Порту,защитник,115,12
Испания,Jeffery Bell,Атлетико Мадрид,защитник,50,19
Нидерланды,Joseph Miller,Фейеноорд,нападающий,48,21
Англия,Lori Lewis,Челси,защитник,104,17
Испания,Lauren Dixon,Атлетико Мадрид,защитник,36,14
Россия,Ashley Williams,Краснодар,вратарь,67,-14
Португалия,Richard Guerrero,Бенфика,нападающий,148,14
Англия,Megan Mccormick,Ливерпуль,полузащитник,101,7
Россия,Richard Hernandez,ЦСКА,полузащитник,138,30
Германия,Eric Oneal,Бавария,полузащитник,129,22
Германия,Maria Browning,Боруссия Дортмунд,нападающий,14,24
Аргентина,Kimberly Downs,Бока Хуниорс,защитник,38,2
Нидерланды,Julie Harris,ПСВ,полузащитник,88,7
Нидерланды,Rebekah Robinson,ПСВ,нападающий,50,27
Нидерланды,Loretta Pugh,Фейеноорд,вратарь,118,-23
Россия,Jon Collins,Локомотив,защитник,22,8
Аргентина,Andrea Jones,Ривер Плейт,вратарь,102,-35
Франция,Wendy Leonard,ПСЖ,полузащитник,126,27
Англия,Stacey Tucker,Челси,нападающий,10,46
Португалия,Robert Burns,Бенфика,защитник,148,12
Германия,Barbara Lewis,РБ Лейпциг,защитник,136,2
