country,full_name,club,position,matches,goals
Бразилия,Brian Brown,Сантос,полузащитник,55,14
Нидерланды,Tina Lopez,Фейеноорд,нападающий,23,42
Германия,Hannah Blackwell,РБ Лейпциг,полузащитник,58,6
Аргентина,Dr. Ashley Jones,Бока Хуниорс,нападающий,122,46
Нидерланды,Angel Valencia,Аякс,нападающий,124,40
Бразилия,Anthony Montgomery,Фламенго,полузащитник,61,7
Англия,Christina Cole,Ливерпуль,полузащитник,56,13
Германия,Rhonda White,РБ Лейпциг,защитник,46,14
Португалия,Susan Scott,Спортинг,полузащитник,44,15
Россия,Natalie Green,Спартак,защитник,127,18
Германия,Melissa Scott,Боруссия Дортмунд,вратарь,48,-50
Аргентина,James Adams,Ривер Плейт,защитник,60,16
Россия,Richard White,Зенит,вратарь,115,-18
Нидерланды,Jackie Madden,Фейеноорд,защитник,54,8
Англия,Nicole Lee,Манчестер Юнайтед,защитник,113,6
Аргентина,Loretta Pearson DDS,Бока Хуниорс,полузащитник,52,21
Англия,Sylvia Blair,Челси,нападающий,85,33
Бразилия,Kevin Porter,Коринтианс,нападающий,137,23
Аргентина,Douglas Burch,Ривер Плейт,полузащитник,139,17
Англия,Todd Marquez,Ливерпуль,нападающий,61,40
Испания,Joseph Lee,Реал Мадрид,полузащитник,7,25
Германия,Eric Robertson,Бавария,защитник,17,19
Нидерланды,Anthony Jackson,Аякс,полузащитник,127,21
Бразилия,Jeanette Martin,Палмейрас,нападающий,83,10
Бразилия,Paul Weeks,Палмейрас,полузащитник,2,9
Испания,Jennifer Cooper,Барселона,вратарь,82,0
Испания,Oscar Hartman,Атлетико Мадрид,полузащитник,3,25
Германия,Robert Gibson,Боруссия Дортмунд,защитник,127,1
Англия,Deborah Burton,Ливерпуль,вратарь,115,-44
Бразилия,Daniel Brown,Сантос,нападающий,82,12
Англия,Sarah Sanchez,Манчестер Юнайтед,защитник,66,1
Италия,Robert Williams,Милан,полузащитник,85,15
Россия,Kristina Schwartz,Спартак,защитник,90,1
Аргентина,Anthony Cooper,Бока Хуниорс,вратарь,69,-43
Нидерланды,Pam Chapman,Аякс,нападающий,25,41
Франция,George Jackson,ПСЖ,защитник,46,17
Германия,Samantha Kim,Боруссия Дортмунд,нападающий,25,11
Франция,William Flores,Олимпик Марсель,нападающий,50,22
Италия,Suzanne Love,Интер,нападающий,38,44
Аргентина,Douglas Montgomery,Бока Хуниорс,защитник,38,17
Англия,Hannah Oneill,Ливерпуль,нападающий,24,23
Германия,Amy Wong,Бавария,нападающий,71,36
Нидерланды,Kellie Murray,ПСВ,нападающий,107,43
Испания,Ariana Olson,Атлетико Мадрид,вратарь,128,-46
Бразилия,Anna Hubbard,Сантос,нападающий,77,47
Россия,Amber Rich,Спартак,полузащитник,108,18
Германия,Michael Barrett,Боруссия Дортмунд,вратарь,5,-31
Англия,Robert Miller,Ливерпуль,защитник,120,1
Испания,Beverly Reed,Атлетико Мадрид,нападающий,137,26
Германия,Michelle James,Боруссия Дортмунд,полузащитник,141,18
Португалия,Timothy Clark,Порту,полузащитник,19,17
Англия,Denise Dixon,Ливерпуль,защитник,104,9
Германия,Vincent Jones,Бавария,нападающий,102,42
Бразилия,Philip Watts,Сантос,нападающий,16,32
Англия,Scott Horton,Манчестер Юнайтед,защитник,109,19
Бразилия,Michael Adams,Коринтианс,нападающий,76,23
Россия,Jessica Keith,ЦСКА,полузащитник,17,10
Германия,Matthew Butler,РБ Лейпциг,защитник,134,0
Франция,Heidi Parker,Олимпик Марсель,полузащитник,78,28
Италия,Rebecca Williams,Милан,нападающий,138,44
Португалия,Scott Long,Спортинг,защитник,100,8
Англия,Anthony Rogers,Челси,полузащитник,127,10
Россия,Zachary Harris,Краснодар,полузащитник,61,28
Германия,Tyler Garrett,РБ Лейпциг,нападающий,104,16
Нидерланды,Luis Webb,Аякс,защитник,132,12
Германия,Samantha Reyes,Бавария,полузащитник,85,8
Аргентина,Melissa Townsend,Бока Хуниорс,нападающий,114,40
Португалия,Alan Warren,Порту,защитник,114,17
Испания,Justin Osborne,Атлетико Мадрид,защитник,146,19
Португалия,Gary Baker,Спортинг,защитник,111,18
Испания,Ashley Rowland,Атлетико Мадрид,нападающий,33,44
Россия,Sydney Oliver,Краснодар,нападающий,74,36
Аргентина,Donna Shaffer,Бока Хуниорс,полузащитник,86,15
Испания,Kyle Green,Атлетико Мадрид,полузащитник,106,10
Нидерланды,Austin Green,Аякс,защитник,96,12
Франция,Jacob Jones,Олимпик Марсель,защитник,74,18
Испания,Jamie Padilla,Барселона,нападающий,45,17
Англия,Sandra Rivera,Ливерпуль,защитник,60,4
Италия,Jose Davis,Милан,нападающий,109,12
Италия,Lawrence Hernandez,Ювентус,полузащитник,32,8
Бразилия,David Mccoy,Коринтианс,полузащитник,25,10
Германия,Richard Mayo,Бавария,защитник,19,17
Италия,Kelsey Alvarez,Милан,вратарь,7,-28
Россия,Mrs. Breanna Clayton,ЦСКА,нападающий,22,46
Англия,Derrick Olson,Челси,полузащитник,53,24
Италия,Robert Andrews,Ювентус,полузащитник,49,12
Италия,Russell Sanders,Ювентус,вратарь,95,-29
Аргентина,Donna Cline,Ривер Плейт,защитник,14,1
Португалия,Nicholas Lee,Бенфика,защитник,127,7
Испания,Jared Williams,Атлетико Мадрид,полузащитник,90,8
Англия,Amanda Vazquez,Ливерпуль,полузащитник,72,17
Германия,Judy Nielsen,РБ Лейпциг,защитник,88,19
Аргентина,Andrea Jackson,Бока Хуниорс,защитник,37,20
Бразилия,Gary Parks,Сантос,полузащитник,76,16
Испания,David Morgan,Барселона,нападающий,142,13
Испания,Walter Norton,Реал Мадрид,полузащитник,139,29
Англия,Janice Daugherty,Ливерпуль,защитник,3,17
Италия,Kirsten Mayo,Милан,защитник,116,16
Нидерланды,Mike Hernandez,Фейеноорд,защитник,20,0
Англия,Jeffrey English,Челси,полузащитник,96,23
Франция,Julie Silva,ПСЖ,нападающий,37,46
Бразилия,James Parrish,Сантос,полузащитник,68,8
Аргентина,Mr. Brad Willis,Ривер Плейт,вратарь,35,-45
Италия,Yolanda Johnson,Интер,полузащитник,107,10
Бразилия,Steven Mckee,Сантос,полузащитник,97,29
Россия,Leslie Reynolds,Зенит,защитник,48,3
Нидерланды,Michael Holland,Фейеноорд,нападающий,26,21
Россия,Jason Brock,Зенит,защитник,104,17
Бразилия,Tammy Moore,Фламенго,вратарь,73,-3
Нидерланды,Jamie Thomas,Фейеноорд,полузащитник,93,12
Аргентина,Sara Li,Ривер Плейт,защитник,121,12
Бразилия,Melissa Brown,Фламенго,нападающий,30,50
Италия,Jason Daniels,Интер,защитник,121,12
Испания,Mr. Tracy Young,Барселона,защитник,94,13
Англия,Jennifer Jones,Челси,нападающий,6,39
Франция,Michael Thompson,ПСЖ,защитник,75,11
Германия,Gwendolyn Herring,Бавария,защитник,55,4
Испания,Jessica Banks,Барселона,полузащитник,8,7
Испания,Nathan Myers,Барселона,нападающий,66,43
Нидерланды,Thomas Rowe,Фейеноорд,полузащитник,4,29
Англия,Sarah Burnett,Челси,нападающий,123,43
Португалия,Richard Mcdonald,Порту,полузащитник,112,28
Нидерланды,Kristen Thompson,ПСВ,нападающий,77,21
Португалия,Erin Solomon,Порту,защитник,63,6
Аргентина,Sharon Watts,Бока Хуниорс,защитник,126,12
Португалия,Veronica Reid,Порту,защитник,95,17
Бразилия,Jodi Olson,Сантос,защитник,11,4
Россия,Melissa Mora,ЦСКА,вратарь,52,-19
Германия,William Smith,Бавария,защитник,122,1
Аргентина,Jonathan Mosley,Бока Хуниорс,вратарь,74,-26
Германия,Lisa Perez,Бавария,защитник,72,16
Россия,Carlos Drake,Краснодар,нападающий,78,14
Россия,Gabriel Aguilar,Локомотив,нападающий,64,37
Испания,Jeremy Watson,Атлетико Мадрид,полузащитник,80,21
Франция,Crystal Carroll,Олимпик Марсель,вратарь,64,-47
Италия,Andrea Harding,Интер,полузащитник,16,8
Бразилия,Dr. Todd Leonard Jr.,Палмейрас,защитник,75,11
Англия,Brandon Humphrey,Ливерпуль,защитник,40,18
Германия,Dawn Stephens,РБ Лейпциг,защитник,5,3
Бразилия,John Li,Сантос,вратарь,131,-38
Франция,Ashley Wolf,ПСЖ,нападающий,63,24
Аргентина,James Smith,Ривер Плейт,нападающий,17,38
Россия,Stephen Thomas,ЦСКА,нападающий,16,25
Германия,Jennifer Lane,Бавария,защитник,142,15
Англия,Keith Johnson,Челси,защитник,58,20
Португалия,Gary Jenkins,Бенфика,полузащитник,41,16
Франция,Elizabeth Johnson,ПСЖ,полузащитник,31,5
Россия,Juan Smith,ЦСКА,вратарь,8,-41
Испания,Linda Schwartz,Атлетико Мадрид,защитник,105,16
Нидерланды,Michael Ramirez,ПСВ,полузащитник,145,9
Испания,Jason Smith,Барселона,полузащитник,141,26
Португалия,Julia Benson,Бенфика,нападающий,46,11
Россия,Sara Cummings,Спартак,нападающий,45,19
Германия,Brittany Baxter,Боруссия Дортмунд,защитник,23,14
Англия,Dorothy Maldonado,Манчестер Юнайтед,нападающий,103,29
Италия,Bryan Watkins,Ювентус,нападающий,59,11
Италия,Christina Mckenzie,Ювентус,защитник,125,9
Бразилия,Jennifer Blankenship,Коринтианс,нападающий,77,45
Франция,Kevin Stewart,Лион,защитник,12,1
Бразилия,Gabrielle Jordan,Коринтианс,защитник,60,17
Англия,Jane Johnson,Челси,защитник,29,7
Франция,Zoe Mora,ПСЖ,вратарь,61,-39
Нидерланды,Andrea Vazquez,Аякс,защитник,136,6
Аргентина,Christina Evans,Ривер Плейт,нападающий,17,10
Нидерланды,Patricia Maxwell,Фейеноорд,защитник,2,1
Россия,Allen Johnson,Зенит,полузащитник,118,20
Италия,Seth Morris,Ювентус,нападающий,43,19
Италия,James Fitzgerald,Ювентус,вратарь,20,-32
Россия,Robert Chavez,ЦСКА,полузащитник,68,25
Португалия,Alyssa Tucker,Спортинг,полузащитник,37,21
Германия,Megan Huff,РБ Лейпциг,защитник,33,0
Бразилия,Carrie Roberts,Фламенго,нападающий,106,43
Аргентина,Christopher Sandoval,Бока Хуниорс,защитник,122,1
Англия,Dennis Smith,Челси,полузащитник,86,19
Аргентина,Dalton Nelson,Бока Хуниорс,полузащитник,51,28
Франция,Johnathan Edwards,Лион,полузащитник,76,28
Франция,Jordan Owens,Лион,полузащитник,5,18
Португалия,Mackenzie Barber,Спортинг,защитник,75,4
Германия,Patricia Harvey,Боруссия Дортмунд,защитник,36,20
Аргентина,Ryan Martinez,Ривер Плейт,нападающий,5,29
Испания,Rodney Salazar,Атлетико Мадрид,нападающий,1,18
Италия,Christopher Dorsey,Милан,нападающий,18,17
Нидерланды,Sergio Larson,Фейеноорд,защитник,18,19
Англия,Mathew Carr,Манчестер Юнайтед,защитник,143,2
Англия,Danielle King,Ливерпуль,полузащитник,20,18
Португалия,James Rich,Порту,защитник,11,5
Португалия,Carl Cole,Бенфика,нападающий,89,29
Германия,James Miller,Бавария,защитник,58,12
Франция,Sheryl Oconnor,ПСЖ,полузащитник,90,7
Россия,Douglas Wolf PhD,Зенит,полузащитник,45,8
Англия,Vickie Moyer,Челси,полузащитник,80,21
Франция,Garrett Brown,Олимпик Марсель,вратарь,2,-44
Англия,David Wilson,Челси,вратарь,63,-17
Россия,Erin Moran,Локомотив,защитник,132,5
Испания,Crystal Sosa,Барселона,нападающий,57,47
Франция,Jessica Hughes,Олимпик Марсель,полузащитник,134,7
Германия,Glenn Holt,Боруссия Дортмунд,защитник,28,10
Испания,Stephanie Santiago,Атлетико Мадрид,нападающий,44,21
Нидерланды,Margaret Jackson,Фейеноорд,полузащитник,63,24
Испания,John Baldwin,Барселона,нападающий,71,32
Франция,Sharon Martinez,Олимпик Марсель,защитник,105,13
Германия,Bonnie King,РБ Лейпциг,полузащитник,36,16
Португалия,David Taylor,Спортинг,вратарь,93,-23
Бразилия,Jon Harrington,Коринтианс,полузащитник,24,30
Аргентина,Kyle Fuller,Ривер Плейт,нападающий,62,13
Англия,Michelle Simon,Манчестер Юнайтед,нападающий,60,26
Испания,Cynthia Hudson,Атлетико Мадрид,полузащитник,46,24
Франция,Mary Sloan,Лион,защитник,12,16
Португалия,John Kane,Спортинг,полузащитник,19,22
Россия,Diana Griffin,Спартак,нападающий,52,41
Португалия,Daniel Randall,Спортинг,полузащитник,59,27
Германия,David Johnson,РБ Лейпциг,нападающий,117,41
Нидерланды,Debra Williams,ПСВ,нападающий,122,21
Германия,Charles Chapman,Боруссия Дортмунд,полузащитник,148,10
Бразилия,James Bates,Фламенго,полузащитник,142,20
Франция,Jonathan Cooper,ПСЖ,вратарь,22,0
Россия,Charles Gomez,Спартак,защитник,1,14
Португалия,Alexandra Tucker,Спортинг,нападающий,115,38
Россия,Patricia Burton,Локомотив,нападающий,128,30
Франция,Anthony Kaiser,Лион,защитник,76,5
Англия,Dr. Allison Faulkner,Ливерпуль,нападающий,106,14
Россия,Rita Green,ЦСКА,защитник,78,16
Германия,James Williams,РБ Лейпциг,полузащитник,7,19
Франция,Emily White,Олимпик Марсель,полузащитник,73,11
Испания,Stephen Gaines,Барселона,нападающий,38,12
Италия,Brandon Miller,Ювентус,защитник,123,2
Россия,Larry Chan,Спартак,защитник,137,2
Германия,David Johnson,Боруссия Дортмунд,полузащитник,52,29
Италия,Shelby Barton,Ювентус,полузащитник,105,29
Италия,George Jackson,Интер,полузащитник,38,14
Португалия,Timothy Hamilton,Бенфика,защитник,32,2
Германия,Kevin Moreno,Боруссия Дортмунд,полузащитник,83,24
Франция,Christopher Barker,ПСЖ,защитник,140,3
Германия,Edward Holland,Боруссия Дортмунд,нападающий,101,30
Англия,Danielle Frederick,Манчестер Юнайтед,вратарь,12,-20
Италия,Lawrence Ford,Ювентус,вратарь,10,-18
Аргентина,Brandon Farley,Бока Хуниорс,вратарь,67,-10
Россия,Leah Jordan,ЦСКА,нападающий,44,23
Франция,Steven Cole,Лион,нападающий,103,23
Италия,Shannon Huynh,Ювентус,вратарь,148,-12
Италия,Randy Freeman,Интер,защитник,7,17
Бразилия,Lee Beasley,Палмейрас,полузащитник,24,6
Бразилия,Devin Cruz,Фламенго,нападающий,81,17
Нидерланды,Lauren Hernandez,Аякс,полузащитник,34,30
Англия,Heather Patel,Челси,защитник,25,18
Франция,Gabriella Morton,Лион,вратарь,150,-19
Италия,Arthur West,Ювентус,полузащитник,74,12
Аргентина,Joshua Hendricks,Ривер Плейт,нападающий,119,36
Германия,Jennifer Sanders,Бавария,защитник,29,5
Бразилия,Elaine Ray,Сантос,полузащитник,42,14
Нидерланды,Danielle Choi,Фейеноорд,полузащитник,123,30
Россия,Christina Hall,Локомотив,полузащитник,75,25
Бразилия,Amy Chan,Фламенго,вратарь,63,-35
Нидерланды,Rebecca Ford,Аякс,защитник,44,10
Германия,Sarah Brown,Боруссия Дортмунд,нападающий,147,33
Россия,Joshua Hall,Локомотив,полузащитник,86,30
Аргентина,Leonard Williams,Бока Хуниорс,полузащитник,44,17
Аргентина,Amber Baker,Бока Хуниорс,защитник,78,18
Бразилия,Lisa Fox,Коринтианс,защитник,29,4
Нидерланды,Carlos Gonzales,Аякс,полузащитник,16,8
Россия,Connie Hammond,Зенит,защитник,97,19
Испания,Adam Chase,Реал Мадрид,нападающий,88,43
Англия,Diane Hall,Манчестер Юнайтед,защитник,2,6
Португалия,Dr. Melinda Brown DVM,Бенфика,полузащитник,110,20
Россия,Megan Rodriguez,Краснодар,вратарь,115,-13
Россия,Katherine Murphy,Краснодар,нападающий,46,30
Нидерланды,Eric Dennis,ПСВ,нападающий,83,25
Аргентина,Patricia Freeman,Ривер Плейт,вратарь,93,-44
Германия,Kevin Davis,Бавария,полузащитник,140,17
Португалия,Gabriela Ballard,Порту,полузащитник,89,24
Португалия,Emily Hines,Бенфика,полузащитник,129,13
Португалия,Jose Sanchez,Бенфика,нападающий,118,33
Италия,Pamela Hughes,Ювентус,защитник,129,0
Бразилия,Katherine Hughes,Коринтианс,защитник,109,17
Франция,Nicholas Williamson,Олимпик Марсель,вратарь,123,-39
Италия,Jeffrey Lane,Милан,защитник,36,18
Италия,Debra Lawrence,Ювентус,полузащитник,82,30
Испания,Lisa Sparks,Барселона,защитник,104,17
Англия,Mary Kelley,Ливерпуль,нападающий,137,30
Россия,Levi Rodriguez,Локомотив,полузащитник,105,7
Аргентина,Joseph Torres,Бока Хуниорс,защитник,110,5
Россия,Tracy Reed,Краснодар,нападающий,110,11
Англия,Jennifer Friedman,Челси,полузащитник,112,9
Бразилия,Christine Blackwell,Палмейрас,нападающий,6,41
Аргентина,Tiffany Green,Бока Хуниорс,нападающий,2,49
Бразилия,Dr. Gabrielle Williams DVM,Фламенго,нападающий,134,46
Нидерланды,Nicholas Harrington,ПСВ,защитник,122,19
Россия,Bethany Taylor,ЦСКА,полузащитник,116,29
Португалия,James Lang,Бенфика,полузащитник,44,27
Аргентина,Zoe Blanchard,Бока Хуниорс,защитник,32,20
Португалия,Brian Beltran,Бенфика,защитник,112,15
Италия,Alicia Hernandez,Ювентус,нападающий,124,20
Франция,Martin Park,Олимпик Марсель,полузащитник,63,11
Бразилия,Julia Odom,Палмейрас,защитник,87,3
Россия,John Gomez,Локомотив,нападающий,31,25
Нидерланды,Ronald Sullivan,Аякс,полузащитник,148,18
Аргентина,Michael Tran,Бока Хуниорс,полузащитник,52,12
Россия,Wesley Kim,Краснодар,нападающий,93,39
Португалия,Autumn Watson,Порту,нападающий,146,27
Бразилия,Julia Austin,Сантос,защитник,40,7
Россия,James Jones,ЦСКА,полузащитник,117,26
Португалия,Brianna Hobbs,Спортинг,вратарь,139,-41
Нидерланды,Carmen Jones,Фейеноорд,защитник,97,5
Бразилия,Timothy Ross,Коринтианс,защитник,149,13
Россия,Abigail Shepherd,ЦСКА,нападающий,123,39
Бразилия,Dana Thompson,Палмейрас,защитник,98,4
Испания,Monica Hanson,Атлетико Мадрид,нападающий,131,49
Испания,Sharon Suarez,Барселона,полузащитник,3,28
Бразилия,Frank Love,Фламенго,полузащитник,26,25
Россия,Susan Carson,Краснодар,вратарь,107,-44
Аргентина,Jared Zavala,Бока Хуниорс,нападающий,62,37
Англия,Karen Velasquez,Челси,полузащитник,119,16
Италия,Zachary James,Ювентус,полузащитник,29,15
Бразилия,Joshua Garner,Сантос,защитник,125,12
Англия,Samuel Jackson,Челси,нападающий,138,15
Франция,James Williams,Лион,полузащитник,145,28
Испания,Elizabeth Frye,Реал Мадрид,полузащитник,145,26
Германия,Alexandra Williams,РБ Лейпциг,нападающий,61,21
Германия,Louis Mcknight,Боруссия Дортмунд,полузащитник,89,18
Бразилия,Douglas Cooper,Фламенго,полузащитник,75,23
Испания,Annette Cross,Атлетико Мадрид,защитник,113,2
Италия,Mr. Justin Jackson,Ювентус,нападающий,122,32
Франция,Tyler Cox,Лион,нападающий,87,49
Франция,Trevor James,ПСЖ,полузащитник,109,15
Португалия,Lawrence Wilson,Бенфика,защитник,69,7
Франция,Joshua Hunt,Лион,нападающий,119,24
Англия,Melissa Deleon,Манчестер Юнайтед,защитник,45,20
Англия,Nicholas Ramirez,Манчестер Юнайтед,нападающий,121,13
Россия,Melanie Jensen,Краснодар,защитник,116,15
Аргентина,Chelsea Hudson,Бока Хуниорс,защитник,53,10
Португалия,Molly Lee,Бенфика,нападающий,54,21
Германия,Stephanie Edwards,Боруссия Дортмунд,нападающий,62,37
Англия,Vernon Kirk,Челси,полузащитник,107,11
Аргентина,Jenna Ibarra,Ривер Плейт,полузащитник,143,6
Россия,Kimberly Johnson,ЦСКА,нападающий,62,41
Португалия,Joseph Smith,Порту,полузащитник,78,25
Россия,Jonathan Evans,ЦСКА,полузащитник,68,15
Испания,Belinda Martinez,Барселона,полузащитник,133,15
Аргентина,Brenda Norman,Ривер Плейт,вратарь,93,-8
Бразилия,Amber Guzman,Сантос,защитник,132,2
Португалия,Jacob Douglas,Порту,полузащитник,138,24
Аргентина,Carrie Fields,Ривер Плейт,защитник,13,20
Германия,Kelly Hernandez,Боруссия Дортмунд,полузащитник,4,21
Нидерланды,Debra Wright,ПСВ,защитник,104,20
Нидерланды,Lindsey Baker,ПСВ,защитник,116,10
Франция,Howard Stark,ПСЖ,полузащитник,82,9
Германия,Stephanie Pratt,РБ Лейпциг,нападающий,47,43
Франция,Eric Taylor,Олимпик Марсель,защитник,108,4
Россия,Mary Williams,Спартак,полузащитник,59,29
Германия,Joseph Ruiz,РБ Лейпциг,защитник,135,0
Аргентина,Melissa Oliver,Бока Хуниорс,нападающий,25,13
Португалия,Jason Peters,Порту,вратарь,53,-48
Россия,Adam Clark,ЦСКА,защитник,123,2
Англия,Paul Michael,Манчестер Юнайтед,защитник,18,2
Англия,Bethany Levy,Манчестер Юнайтед,защитник,150,17
Бразилия,Michael Valdez,Сантос,защитник,58,15
Италия,Tara Gardner,Милан,нападающий,89,14
Италия,William Barron,Милан,нападающий,76,19
Россия,Jeremy Gonzalez,Локомотив,нападающий,31,39
Германия,Steven Lara,РБ Лейпциг,нападающий,128,21
Аргентина,Elizabeth Madden,Ривер Плейт,нападающий,12,34
Россия,Tracy Best,ЦСКА,полузащитник,107,26
Нидерланды,David Bryant,Фейеноорд,защитник,49,12
Россия,Robert Lopez,ЦСКА,защитник,127,10
Испания,Zachary Edwards,Барселона,защитник,46,4
Бразилия,Meredith Freeman,Коринтианс,защитник,142,19
Англия,Luke Brock,Манчестер Юнайтед,защитник,142,17
Аргентина,Robert Cox,Ривер Плейт,защитник,66,8
Нидерланды,Jennifer Christian,Аякс,защитник,145,20
Португалия,Kevin Graves,Бенфика,полузащитник,32,6
Россия,Brittany Blair,ЦСКА,полузащитник,112,10
Россия,Donald Keith,Спартак,нападающий,97,19
Испания,Andrea Holland,Реал Мадрид,полузащитник,115,20
Аргентина,Taylor Anderson,Бока Хуниорс,вратарь,119,-25
Италия,Crystal Yates,Ювентус,защитник,60,19
Португалия,Jamie Russell,Бенфика,полузащитник,97,27
Франция,Miss Cathy Bowen,Лион,защитник,146,17
Бразилия,Kevin Becker,Фламенго,защитник,96,15
Португалия,Ms. Kaitlyn King,Порту,нападающий,8,27
Италия,Robert Brooks,Милан,вратарь,139,-36
Италия,Daniel Brennan,Милан,нападающий,92,23
Испания,Kelsey Nguyen,Атлетико Мадрид,полузащитник,101,16
Нидерланды,James Daugherty,Аякс,нападающий,79,29
Франция,Kimberly Whitaker,Лион,нападающий,129,40
Бразилия,Cheryl Fox,Коринтианс,защитник,106,6
Нидерланды,Christopher Jensen,ПСВ,нападающий,100,30
Франция,Michael Lewis,Олимпик Марсель,полузащитник,44,26
Испания,Michael Porter,Барселона,защитник,45,16
Испания,Paul Conley,Барселона,нападающий,113,19
Германия,Lisa Hernandez,Боруссия Дортмунд,нападающий,88,29
Франция,Elizabeth Acevedo,Лион,защитник,2,9
Италия,Bradley Morgan,Интер,защитник,115,8
Испания,Madeline Mitchell,Атлетико Мадрид,нападающий,101,17
Португалия,Jonathan Reed,Бенфика,полузащитник,54,12
Россия,Sierra White,Краснодар,нападающий,115,45
Португалия,Jeremy Jenkins,Спортинг,нападающий,87,38
Германия,Bethany Adams,Боруссия Дортмунд,полузащитник,135,25
Англия,Casey Johnson,Челси,вратарь,47,-37
Германия,Andrew Foster,Боруссия Дортмунд,нападающий,128,50
Испания,Matthew Jensen,Барселона,нападающий,41,22
Португалия,Richard Johnson,Бенфика,защитник,78,12
Аргентина,Charles Bennett,Ривер Плейт,нападающий,122,29
Германия,Rhonda Sullivan,Боруссия Дортмунд,полузащитник,85,20
Испания,Johnathan Nixon,Атлетико Мадрид,нападающий,132,15
Италия,John Bennett,Ювентус,нападающий,56,31
Нидерланды,Antonio Dean,ПСВ,нападающий,102,29
Англия,Monica Griffin,Манчестер Юнайтед,нападающий,125,49
Аргентина,Billy Ross,Ривер Плейт,полузащитник,87,10
Россия,Tara Hanson,Спартак,полузащитник,12,26
Бразилия,Alejandra Lambert,Палмейрас,вратарь,3,-44
Аргентина,Walter Lambert,Ривер Плейт,нападающий,22,43
Испания,Anthony Cameron,Атлетико Мадрид,нападающий,19,42
Нидерланды,Anthony Sheppard,Аякс,защитник,128,18
Бразилия,Kimberly House,Коринтианс,защитник,144,11
Португалия,Valerie Copeland,Бенфика,нападающий,76,28
Португалия,Natasha Smith,Бенфика,защитник,49,4
Франция,Amy Wilson,ПСЖ,вратарь,50,-21
Россия,Gail Hoover,Краснодар,нападающий,93,29
Германия,Regina Oneill,Бавария,нападающий,103,41
Испания,Maria Bryan,Барселона,защитник,95,7
Нидерланды,Rebecca Valencia PhD,Фейеноорд,полузащитник,62,6
Аргентина,Matthew Hicks,Ривер Плейт,полузащитник,88,17
Португалия,Benjamin Grant,Бенфика,защитник,77,15
Бразилия,Johnny Walsh,Сантос,полузащитник,32,23
Нидерланды,Amy Davenport,Аякс,полузащитник,11,27
Португалия,John Reese,Спортинг,защитник,124,18
Аргентина,Jennifer Miller,Бока Хуниорс,защитник,101,13
Бразилия,Teresa Gonzalez,Фламенго,защитник,117,11
Нидерланды,Ronald Ross,ПСВ,нападающий,139,14
Нидерланды,Donald Barker,Фейеноорд,защитник,63,14
Франция,Linda Evans,Лион,нападающий,64,43
Россия,Rebecca Munoz,Краснодар,нападающий,20,29
Англия,Michael Mays,Манчестер Юнайтед,вратарь,106,-8
Франция,Rachel Rice,Олимпик Марсель,защитник,149,0
Португалия,Jason Mccarthy,Спортинг,защитник,22,2
Бразилия,Anthony Beasley,Палмейрас,нападающий,95,22
Нидерланды,Rhonda Atkins,ПСВ,полузащитник,132,13
Нидерланды,Michael Rivera,Фейеноорд,полузащитник,4,25
Англия,Kevin Cruz,Челси,защитник,84,5
Бразилия,Patrick Pham,Сантос,вратарь,127,-42
Англия,Emily Alvarado,Манчестер Юнайтед,защитник,129,5
Португалия,Christine Kelly,Спортинг,полузащитник,66,25
Бразилия,Barry Sanders,Коринтианс,полузащитник,54,8
Россия,Jean Adams,ЦСКА,нападающий,88,23
Италия,Rodney Day,Ювентус,нападающий,58,23
Испания,Sharon Ellis,Реал Мадрид,полузащитник,3,16
Нидерланды,Amanda Andrade,Аякс,нападающий,104,33
Испания,Christian Lyons,Барселона,нападающий,82,13
Бразилия,Tabitha Davis,Коринтианс,полузащитник,66,8
Франция,Julie Leonard,ПСЖ,защитник,10,3
Бразилия,Kimberly Grant,Палмейрас,нападающий,17,16
Германия,Michael Espinoza,Бавария,полузащитник,136,20
Аргентина,Todd Johnson,Ривер Плейт,защитник,42,9
Испания,Kathryn Morgan,Барселона,полузащитник,131,18
Аргентина,Douglas Tyler,Ривер Плейт,защитник,38,2
Германия,Joshua Johnson,Боруссия Дортмунд,вратарь,52,-26
Германия,Linda Hall,Боруссия Дортмунд,защитник,18,16
Испания,Thomas Norman,Барселона,нападающий,93,22
Испания,Jessica Taylor,Атлетико Мадрид,полузащитник,78,16
Испания,Dean Barrett,Атлетико Мадрид,защитник,60,15
Россия,Brandi Washington,Спартак,нападающий,50,13
Россия,Samantha Baker,Краснодар,нападающий,144,45
Россия,Melanie Franco,Зенит,защитник,59,7
Англия,Jennifer Rich,Челси,нападающий,93,35
Аргентина,Susan Soto,Ривер Плейт,защитник,109,20
Аргентина,Jason Wilson,Бока Хуниорс,полузащитник,39,14
Германия,David Chang,РБ Лейпциг,полузащитник,26,25
Нидерланды,Zachary Montoya,Аякс,полузащитник,108,26
Германия,Lisa Castaneda,Боруссия Дортмунд,защитник,98,18
Аргентина,Kristin Torres,Бока Хуниорс,вратарь,25,-23
Англия,Joshua Bennett,Челси,вратарь,106,-32
Бразилия,Sandra Smith,Коринтианс,полузащитник,110,26
Германия,Angie Rodriguez,Боруссия Дортмунд,защитник,122,8
Португалия,Melissa English,Спортинг,нападающий,4,11
Нидерланды,Kayla Michael,ПСВ,защитник,17,3
